z (m), u (m/s), V (1/s), T (K), rho (kg/m3), H2, H, O, O2, OH, H2O, HO2, H2O2, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, N2, 
0.024018207178506116, 9.8278866120953197, -3.204353902597949e-203, 1386.1829656859638, 0.20223187279922525, 0.090122241631082775, 0.036474859131223981, 0.0072255675063619641, 0.069881610265759064, 0.0057824692799114466, 0.18110284596576309, 6.4885976882361841e-05, 4.8085883166370996e-06, 3.7749810559005524e-08, 9.1748784900900954e-09, 8.5219439635810139e-11, 4.9116419188840741e-11, 2.7988786655398994e-08, 2.2096470122502329e-06, 3.4273221813034742e-10, 2.999746736945134e-08, 9.4115202632550154e-10, 0.60933839567852321, 
0.024026095526394314, 9.9938179051832705, 7.2230223073157294e-204, 1410.3875922409024, 0.19887413564216794, 0.084511672544294411, 0.037679531381602863, 0.0076033619182273226, 0.0655666408828397, 0.0062349139082501018, 0.18845638155695751, 6.01461784227566e-05, 4.5277291907799353e-06, 4.0381596936648114e-08, 9.8950937978687116e-09, 9.1529649570111842e-11, 5.1094033870506792e-11, 2.9951333551028143e-08, 2.4739126943386461e-06, 3.7069420908138427e-10, 3.3158710415324685e-08, 1.0230766924026411e-09, 0.60988023506439093, 
0.024033983874282516, 10.149526295794187, 5.4720331205975262e-203, 1433.1179768447532, 0.19582302673217478, 0.079382670618196718, 0.038716490986685413, 0.0079416307767249603, 0.061541421863454633, 0.0066787976656337402, 0.19527651017025821, 5.5801363664589487e-05, 4.2744329343791027e-06, 4.2739858552169726e-08, 1.0564615317949332e-08, 9.7328504125594093e-11, 5.273987667761732e-11, 3.1778619461761961e-08, 2.7478531712152455e-06, 3.9908805884306896e-10, 3.6236196840793025e-08, 1.1048539974597101e-09, 0.61039953129597557, 
0.024041872222170718, 10.295475037682772, 1.322495873495943e-202, 1454.4498671126253, 0.19304687564346051, 0.074728340926027051, 0.039589254770027803, 0.0082407234656669895, 0.057818456756397039, 0.0071110984658087758, 0.20155520007563105, 5.1837791987381593e-05, 4.041744661217767e-06, 4.4801909639093685e-08, 1.1178881394706531e-08, 1.0264175634926415e-10, 5.4093467386848173e-11, 3.3458871106919371e-08, 3.0298621752416408e-06, 4.2779731057539668e-10, 3.9192354192642323e-08, 1.1859053358961661e-09, 0.61089788573916337, 
0.024049760570058917, 10.432179573889385, 2.1504367694307649e-202, 1474.4645518883815, 0.19051695276501399, 0.070533561826578911, 0.040304421403289416, 0.0085019690230813388, 0.054401507552458171, 0.0075294418297628162, 0.20729698737375546, 4.823902046103972e-05, 3.8265365979343182e-06, 4.6556344091051139e-08, 1.1735551581725743e-08, 1.0751837419070742e-10, 5.5203702382598135e-11, 3.4985474018515105e-08, 3.3183824418489854e-06, 4.5672410032665669e-10, 4.1998021387058223e-08, 1.2657338998207178e-09, 0.61137658989100185, 
0.024057648917947115, 10.56018659349467, 2.8269505006164104e-202, 1493.246019163282, 0.18820732179924465, 0.066776742269800959, 0.040870962467122782, 0.008727407359118252, 0.051287113829881263, 0.0079320235589363259, 0.2125166450272224, 4.4986018929943461e-05, 3.6273163010052526e-06, 4.8002009782974421e-08, 1.2234168854267199e-08, 1.1202136215414577e-10, 5.6124028370905429e-11, 3.6356341633996939e-08, 3.6119371359631004e-06, 4.8578770019574818e-10, 4.4632429193228683e-08, 1.3439259819825675e-09, 0.61183673699274255, 
0.024065537265835317, 10.680054882734055, 3.5085080735486146e-202, 1510.8784697362162, 0.18609469385423028, 0.063431556591059174, 0.041299539321321924, 0.0089195415098683936, 0.048466178108521496, 0.0083175277326401065, 0.21723680022391015, 4.2057627910771542e-05, 3.4431101386689547e-06, 4.9146484986583046e-08, 1.2675779977435209e-08, 1.162200124274311e-10, 5.6908439415977392e-11, 3.7573175521670898e-08, 3.9091517636145591e-06, 5.149220477606081e-10, 4.7082565103952789e-08, 1.4201476868349102e-09, 0.61227929803666192, 
0.024073425613723519, 10.792338681235451, 4.0473541752258578e-202, 1527.4442422239638, 0.18415827711599891, 0.060468553025010037, 0.041601881947053235, 0.0090811203142792899, 0.045925501668182454, 0.0086850460916514678, 0.22148566475565981, 3.9431193372153626e-05, 3.2729896031438981e-06, 5.0004239440639101e-08, 1.3062551532321428e-08, 1.2018438504964677e-10, 5.7608487541563536e-11, 3.8640692956901726e-08, 4.2087676442447089e-06, 5.4407255980423198e-10, 4.9342101684430708e-08, 1.4941381208662567e-09, 0.6127051659819549, 
0.024081313961611717, 10.89757384360939, 4.5739780302556253e-202, 1543.0221642389331, 0.18237962120546186, 0.057856569515533189, 0.041790252444069295, 0.009214952318708787, 0.043649199959810696, 0.0090339984140739363, 0.22529498755072777, 3.7082977241782771e-05, 3.1158924566038213e-06, 5.0594638829675854e-08, 1.3397403668254155e-08, 1.2398294562045438e-10, 5.827130168318075e-11, 3.9565887599670189e-08, 4.5096483836262189e-06, 5.731925693120149e-10, 5.1410056027212435e-08, 1.5656969707905973e-09, 0.61311517398986448, 
0.024097090657388118, 11.088580997307055, 5.4413325192761872e-202, 1571.4518866862518, 0.17923747520365807, 0.053608137345681761, 0.041862726881310611, 0.0094067716731963541, 0.039854284703883691, 0.0096723356525076163, 0.23166886286125657, 3.3158026526505015e-05, 2.8378620471964731e-06, 5.1039592791866149e-08, 1.3919249608749504e-08, 1.312578789571153e-10, 5.9603420634885292e-11, 4.1010746089240944e-08, 5.1092309238453302e-06, 6.3094825560902078e-10, 5.4963206160374743e-08, 1.7003146055643465e-09, 0.61388561230774708, 
0.024112867353164518, 11.259105308447506, 5.5411885216272868e-202, 1596.9946302530191, 0.17652232861887798, 0.050361009410931433, 0.041628589431296908, 0.0095214937689836621, 0.03682402696455539, 0.010240580482583753, 0.23678438661624673, 3.0012299437304159e-05, 2.5978141769519542e-06, 5.0759592744565692e-08, 1.4283872384978638e-08, 1.3844545262264339e-10, 6.1163112023827867e-11, 4.2016219754403354e-08, 5.7030786195325357e-06, 6.8793409903990272e-10, 5.7898192536426814e-08, 1.8242584378147794e-09, 0.61460143246348986, 
0.024128644048940918, 11.412389122599919, 5.6312299334372335e-202, 1620.106998022002, 0.17415093331162859, 0.047903809686769626, 0.041168144636249543, 0.0095749444189143218, 0.034417292366828195, 0.010742478181359478, 0.24088724218454141, 2.7490056100471419e-05, 2.3896190303955811e-06, 4.9943234479791014e-08, 1.451838744668714e-08, 1.4571359752644952e-10, 6.3071489380495555e-11, 4.26609040127482e-08, 6.2866855383839585e-06, 7.4385164536227322e-10, 6.0304643409444595e-08, 1.9375608225783087e-09, 0.61526975184730126, 
0.024144420744717319, 11.551141731056665, 5.682700108128114e-202, 1641.1675787784829, 0.17205861879266637, 0.046056117608572783, 0.040548426187782587, 0.0095806803433199882, 0.032508085378178626, 0.011183411307601641, 0.24419173384058271, 2.5457710510197766e-05, 2.2079972190957152e-06, 4.8756921989911612e-08, 1.464804662423375e-08, 1.5312970085666761e-10, 6.5377573380859467e-11, 4.3018015637482538e-08, 6.8568709553953028e-06, 7.984579785047403e-10, 6.2273939924783024e-08, 2.0406334577878749e-09, 0.61589685100075409, 
0.024160197440493719, 11.677579162931504, 5.7313111555274037e-202, 1660.4843068089049, 0.17019531734082405, 0.044670141315140868, 0.039822985947641255, 0.0095498810752197572, 0.030989614870319895, 0.011569596009024038, 0.24687625276563752, 2.3806176899542028e-05, 2.0487149453292242e-06, 4.7336489110288429e-08, 1.4694881011355619e-08, 1.6068977504732905e-10, 6.8080189203916485e-11, 4.3151345491615839e-08, 7.411492965443752e-06, 8.5155858202211206e-10, 6.3889530596256191e-08, 2.1341073841378412e-09, 0.61648808934552424, 
0.02417597413627012, 11.793485568900282, 5.7327564750620486e-202, 1678.3041276295617, 0.16852232162453665, 0.043628440972581319, 0.039033128308505444, 0.0094915776753701393, 0.029774561035542591, 0.011907438905405391, 0.24908445814707059, 2.2449016456032986e-05, 1.9084061538847246e-06, 4.5786549322313391e-08, 1.4677376562459596e-08, 1.6834764361126774e-10, 7.1147512053041644e-11, 4.3114028551861322e-08, 7.9491750257816873e-06, 9.0300581072349654e-10, 6.5222697026488772e-08, 2.2187244276998846e-09, 0.61704791619601207, 
0.02419175083204652, 11.900278460995548, 5.7341394446520659e-202, 1694.822738421371, 0.16700972775495596, 0.042839763801369446, 0.038209800687516109, 0.0094129695404983945, 0.028793328967827957, 0.012203064709809459, 0.25092937990266573, 2.1318969023778968e-05, 1.7843303070294451e-06, 4.418412236611037e-08, 1.46107183936282e-08, 1.7603961594141644e-10, 7.4533043529682384e-11, 4.2948941112992773e-08, 8.4690599636757566e-06, 9.526935937252019e-10, 6.633160248230011e-08, 2.2952630613663491e-09, 0.61757994845710473, 
0.024223304223599324, 12.090063284331846, 5.7352643688765493e-202, 1724.4319631973608, 0.16438762540829283, 0.041815171548323968, 0.03653760736068784, 0.0092127940144947369, 0.027374200325471876, 0.012682276759340692, 0.25378189967585757, 1.9579947687289517e-05, 1.5768127684437375e-06, 4.0999758259847089e-08, 1.4369296020050317e-08, 1.9129295042520483e-10, 8.2079044397345235e-11, 4.2348233134198409e-08, 9.4494296978508507e-06, 1.0461539602611509e-09, 6.8006885499029621e-08, 2.4259180317342242e-09, 0.61856527465605293, 
0.024254857615152128, 12.257762327539806, 5.734683194901193e-202, 1750.8042125265929, 0.16213825883324615, 0.041162498692046912, 0.034918909654781685, 0.0089843067668104581, 0.02633785696892247, 0.013060476189481899, 0.25603687305935502, 1.8237783716910611e-05, 1.4094865230380188e-06, 3.8037958868987108e-08, 1.4048588894866926e-08, 2.0610994799787797e-10, 9.0240027033367444e-11, 4.1561321914961969e-08, 1.036655001468699e-05, 1.1328029175828166e-09, 6.9272273323991635e-08, 2.5339301277652472e-09, 0.61946889796512083, 
0.024286411006704929, 12.407831788677344, 5.7349713107472101e-202, 1774.5654779171327, 0.16017692567652719, 0.040703350193295573, 0.033395646357705762, 0.0087445169375435401, 0.02553431832306326, 0.013362953510198118, 0.25792570984006702, 1.7152842757728984e-05, 1.2730450820162459e-06, 3.5374014813793675e-08, 1.3686679437206447e-08, 2.2023115771455569e-10, 9.8728744953066092e-11, 4.0686229848700684e-08, 1.122510290745751e-05, 1.2131267602963792e-09, 7.0263448788972117e-08, 2.6236855945582074e-09, 0.62030368968123428, 
0.02431796439825773, 12.543460314194347, 5.7361125325217242e-202, 1796.1670345551167, 0.15844471133565585, 0.040341881441199393, 0.031981416431892215, 0.0085038522483957667, 0.02487603380678239, 0.013608075875049327, 0.25958004548795066, 1.6242426630463868e-05, 1.1605086928414081e-06, 3.3017961612235913e-08, 1.3307515244516454e-08, 2.3351674517587422e-10, 1.0733236226425166e-10, 3.9778629938845806e-08, 1.2030328930088277e-05, 1.2878154386910876e-09, 7.1067739725759565e-08, 2.6987514641441574e-09, 0.62107909994521426, 
0.024349517789810531, 12.667000537855657, 5.737527725533176e-202, 1815.9451577173272, 0.1568991738516575, 0.040027891497435276, 0.030675897133973964, 0.0082682468536857193, 0.024312181525338844, 0.013808915527111392, 0.261074916411138, 1.5456805540573057e-05, 1.0666637124907158e-06, 3.0950788163294018e-08, 1.2925522102664323e-08, 2.4591290945798387e-10, 1.1590482634292604e-10, 3.8869485435392585e-08, 1.2787378103602386e-05, 1.357586221670199e-09, 7.1742268506028839e-08, 2.7619290680566252e-09, 0.62180248123456283, 
0.024381071181363331, 12.780232891483102, 5.7378816492829833e-202, 1834.1570738078194, 0.15550883935373522, 0.039735788866585429, 0.029472580538911428, 0.0080408216899969416, 0.023813087093200326, 0.013974765902554516, 0.26245374774777031, 1.4765079940404224e-05, 9.8758839757020461e-07, 2.9142799230139918e-08, 1.2549137107374015e-08, 2.5741880298665731e-10, 1.243510075395608e-10, 3.7975626950401773e-08, 1.3500994339672487e-05, 1.4231036120749372e-09, 7.2324937351335506e-08, 2.8154020427752596e-09, 0.62247979788552732, 
0.024412624572916132, 12.884525948883139, 5.7382319545532494e-202, 1851.0026432223597, 0.15424988810823279, 0.039452973180958306, 0.028362736167347705, 0.0078230273465551663, 0.023361165056667382, 0.014112291264065189, 0.26374238056291222, 1.4147269921340857e-05, 9.2031571284008181e-07, 2.7562391994310968e-08, 1.2183139809435828e-08, 2.6806197950581132e-10, 1.3261093065411026e-10, 3.7105873673109208e-08, 1.4175364108254517e-05, 1.4849482805813389e-09, 7.2841256656524331e-08, 2.8608768037905253e-09, 0.62311602903259145, 
0.024444177964468933, 12.980930796701632, 5.7386018781177332e-202, 1866.6370814048878, 0.15310415100936203, 0.039173559875659583, 0.027337331233533192, 0.0076153712236059169, 0.022945796042877747, 0.014226325365733523, 0.26495678475443962, 1.3589941339452118e-05, 8.625909432224556e-07, 2.6179821316895602e-08, 1.1830115997606612e-08, 2.7788166026571376e-10, 1.4064669245718617e-10, 3.6264492576104275e-08, 1.4814022334500198e-05, 1.5436100474813713e-09, 7.3308721585791408e-08, 2.8996960128215338e-09, 0.62371541250454732, 
0.024475731356021733, 13.070228544503049, 5.7389495532554968e-202, 1881.1772869787974, 0.15205795848422338, 0.038895090835704291, 0.026387860307798536, 0.0074178955602039916, 0.022560501061799222, 0.014320460521189071, 0.26610713368423783, 1.3083775168718118e-05, 8.1269906037890107e-07, 2.496833351507193e-08, 1.1491403576010831e-08, 2.8691878691128977e-10, 1.4843217456082042e-10, 3.5453067415913967e-08, 1.5419739435826902e-05, 1.5994953059239163e-09, 7.373967811478258e-08, 2.9329302557364142e-09, 0.62428159119514293, 
0.024538838139127335, 13.229207664646193, 5.7381839494202606e-202, 1907.2198370728411, 0.15023035325645256, 0.038341391043431178, 0.02469837529021927, 0.0070548033132495436, 0.021870620640682736, 0.014458815166785221, 0.26822604552151852, 1.2204674412224158e-05, 7.3169905232319206e-07, 2.2990496005807673e-08, 1.0862935299988438e-08, 3.0273374952859267e-10, 1.631305719607425e-10, 3.3932594574972013e-08, 1.6533823099629022e-05, 1.7034021948891744e-09, 7.45149991797489e-08, 2.9854111402310337e-09, 0.62532033137184662, 
0.02460194492223294, 13.370092747781319, 5.7375094053022858e-202, 1930.4271754638185, 0.14864707867419508, 0.037791716855867657, 0.023217498614009815, 0.0067245125002095363, 0.021250251722233004, 0.014550865866516206, 0.27017377725010644, 1.14474292277114e-05, 6.677166578055341e-07, 2.1441369083246903e-08, 1.0287892500962798e-08, 3.1634635682923832e-10, 1.7698905223048048e-10, 3.2523108089106907e-08, 1.7559505109947415e-05, 1.8006096643802398e-09, 7.5222468770746884e-08, 3.0246280692714069e-09, 0.62626155774665038, 
0.024665051705338545, 13.496119787120195, 5.7367820563212926e-202, 1951.2909064520845, 0.14725878851340635, 0.037249971835380896, 0.021907744175734885, 0.0064232249916796706, 0.020686746762943794, 0.014607126772111765, 0.27197514926648159, 1.0786834057455622e-05, 6.1604521104250211e-07, 2.0227853925942603e-08, 9.7628475179246288e-09, 3.2810915241033798e-10, 1.9008736708237473e-10, 3.1216497304092692e-08, 1.851163997619503e-05, 1.8926987785980064e-09, 7.5880823123288593e-08, 3.0539652878521191e-09, 0.62711997912354023, 
0.024728158488444146, 13.609750949284519, 5.7361598332910522e-202, 1970.1874132945968, 0.1460290897387212, 0.036719239663532625, 0.020740238556521989, 0.0061474859783176503, 0.020171048323650093, 0.014635442824719605, 0.27364901724249574, 1.0204592798950477e-05, 5.735242589040172e-07, 1.9277404146081864e-08, 9.2835873963626054e-09, 3.3831868101271907e-10, 2.0249776291699887e-10, 3.0004015758958729e-08, 1.9402108990193896e-05, 1.9808540718690361e-09, 7.650259458903541e-08, 3.0758818621281003e-09, 0.62790720651956, 
0.024791265271549748, 13.712893451220177, 5.7354091995570717e-202, 1987.4099120639848, 0.14493054068109557, 0.036201618955524179, 0.019692506239003475, 0.0058943073497236525, 0.019696290917076087, 0.014641720155165589, 0.27521039335173009, 9.6870537556798939e-06, 5.379698913197683e-07, 1.8535257989431589e-08, 8.8458838500147507e-09, 3.4722262217469909e-10, 2.1428778407959308e-10, 2.8877304444488214e-08, 2.0240477059886843e-05, 2.0659744875320657e-09, 7.7096413066528039e-08, 3.0921928742811506e-09, 0.62863255845653299, 
0.024854372054655349, 13.807033779636289, 5.7347739611532497e-202, 2003.1883025177224, 0.14394219671971131, 0.035698411302033085, 0.0187468540627844, 0.0056611527797533574, 0.019257132941328494, 0.014630476909903977, 0.27667143832506352, 9.223815602595145e-06, 5.0783504750839363e-07, 1.7959626163491973e-08, 8.4457867415553734e-09, 3.550259166045158e-10, 2.2551792574394879e-10, 2.7828745285155702e-08, 2.1034451844681065e-05, 2.1487467644155088e-09, 7.7668408939920501e-08, 3.1042663095258071e-09, 0.62930362984051436, 
0.024917478837760951, 13.893307790701813, 5.7348158653081284e-202, 2017.6997911661383, 0.14304819820628323, 0.035210311964006868, 0.017889241780125433, 0.0054458988962225556, 0.018849462807132109, 0.014605178414412584, 0.27804196929183095, 8.806916443723472e-06, 4.8200489168230257e-07, 1.7517951578680382e-08, 8.0797380054356001e-09, 3.61893553865609e-10, 2.3623725326548593e-10, 2.68515589620269e-08, 2.1790145243856018e-05, 2.2296917689712415e-09, 7.8223114998678594e-08, 3.1131572688531687e-09, 0.62992672116634685, 
0.024980585620866556, 13.972500913653885, 5.7348511434152023e-202, 2031.0695234471775, 0.14223729030748519, 0.034737573257213473, 0.017108484378879515, 0.0052468204019962142, 0.01847045002212569, 0.014568429769713192, 0.27932952876868178, 8.4304448370721347e-06, 4.5967517640023151e-07, 1.7183796120715057e-08, 7.7446147575563938e-09, 3.6794885099141991e-10, 2.4647540783605874e-10, 2.5939729843775152e-08, 2.2512070065282891e-05, 2.3091940104858315e-09, 7.8764264306284647e-08, 3.1197088448436421e-09, 0.63050717553557922, 
0.025106799187077762, 14.110725010941248, 5.7349075665632807e-202, 2054.5589955553805, 0.1408437322688868, 0.033842156875482386, 0.015753233469029907, 0.0048948022890279589, 0.017797484273438056, 0.01446959544556823, 0.28165938386910994, 7.7867106603425253e-06, 4.2352155327461644e-07, 1.6762846807488208e-08, 7.16147043881243e-09, 3.7790539044942969e-10, 2.6542764761974566e-10, 2.4304758697026358e-08, 2.385784132488983e-05, 2.4639043634161663e-09, 7.9813086213666585e-08, 3.1284698866967855e-09, 0.63155114142693558, 
0.025233012753288965, 14.231555148721188, 5.734948171989518e-202, 2075.1980242329159, 0.13964770781030564, 0.03299984521415672, 0.014592102859929066, 0.0045859808159317283, 0.017197655455298555, 0.014348187955227366, 0.28376428260168651, 7.2403449888413554e-06, 3.9470820873547943e-07, 1.6569867109015618e-08, 6.6625837020511675e-09, 3.8609251922811203e-10, 2.8322876775808754e-10, 2.2853428693816503e-08, 2.5123446042244057e-05, 2.6168623570577361e-09, 8.0836212083207909e-08, 3.1329793844515426e-09, 0.6324790532572756, 
0.025359226319500171, 14.338299795252164, 5.7349771070100282e-202, 2093.5135108774057, 0.13860787311555825, 0.032207690743176837, 0.013586130175101165, 0.0043130276336640332, 0.016658258480866252, 0.014212066896692235, 0.28567868203248581, 6.7708442865856864e-06, 3.7119348069980121e-07, 1.6536247610492719e-08, 6.2337115991255068e-09, 3.9303320185807278e-10, 3.0015769649931009e-10, 2.1557754019405132e-08, 2.6326352037560417e-05, 2.7692613026347783e-09, 8.1841794411470229e-08, 3.1352477836571123e-09, 0.63331054288100119, 
0.025485439885711378, 14.433446035663533, 5.7350687834400132e-202, 2109.9037700358354, 0.13769398313828732, 0.031462521058301274, 0.012706360937260953, 0.0040701604121398229, 0.01616958918856214, 0.01406677252619312, 0.28742959914478838, 6.363149648605846e-06, 3.5162432053928202e-07, 1.6612653876599062e-08, 5.8632343757174088e-09, 3.9910727174701509e-10, 3.1642709749575792e-10, 2.0395079771380339e-08, 2.7479412146898308e-05, 2.9218562213477384e-09, 8.2834562398029199e-08, 3.1365540598376672e-09, 0.63406067006716327, 
0.025611653451922581, 14.518897644502674, 5.7351227893247791e-202, 2124.6750375032798, 0.13688341725254485, 0.030761291401437338, 0.011930895508192004, 0.0038528181551916135, 0.015724101869724044, 0.013916237923031198, 0.28903845478518642, 6.0059914425476227e-06, 3.3507288843716926e-07, 1.6764507597547393e-08, 5.5418225856389673e-09, 4.0459557802036705e-10, 3.3220787943934732e-10, 1.9347089505243638e-08, 2.8592188388760832e-05, 3.0751152754878155e-09, 8.3816854991291263e-08, 3.1377266606082649e-09, 0.63474113468459759, 
0.025737867018133787, 14.596104152337924, 5.735146742667098e-202, 2138.0615943248467, 0.13615921989680679, 0.030101303936130409, 0.011243020585235651, 0.0036574120901621985, 0.015315971603274071, 0.013763328589985777, 0.29052204035208035, 5.6908650523754701e-06, 3.208881758488555e-07, 1.6967092209050996e-08, 5.2620059223991374e-09, 4.0970310874208973e-10, 3.4763119763736371e-10, 1.839907342846103e-08, 2.9671785522571649e-05, 3.2292885599616402e-09, 8.4789236156203253e-08, 3.1393270779702522e-09, 0.63536110676102309, 
0.025864080584344994, 14.666052861458967, 5.7351475570525008e-202, 2150.2258651483107, 0.1355096810312108, 0.029480313136714391, 0.010630092305067061, 0.0034812086975926069, 0.014941216058992702, 0.013610176253735321, 0.29189253095733741, 5.4115758956082996e-06, 3.0861642028470382e-07, 1.7201238070898642e-08, 5.0178431411508643e-09, 4.1455980927994217e-10, 3.6276840111380266e-10, 1.7539471925886778e-08, 3.0723166955594854e-05, 3.384425780899637e-09, 8.5750779432950492e-08, 3.1418049970267179e-09, 0.63592788641839748, 
0.026116507716767406, 14.784796592751652, 5.7349997865164153e-202, 2171.0143128442528, 0.13442110120389819, 0.028355096586596847, 0.0096023822911038038, 0.0031820594085767186, 0.014292764267578214, 0.013312933241762961, 0.29429886973312258, 4.9492918129342237e-06, 2.8885378130068028e-07, 1.7696717772760706e-08, 4.622357025891508e-09, 4.2362141839396784e-10, 3.9186705527678029e-10, 1.6064858060584216e-08, 3.2742490916793733e-05, 3.6953411525423613e-09, 8.7626036912888983e-08, 3.1518019500826469e-09, 0.63691778016214651, 
0.026368934849189816, 14.88643658646766, 5.7347611029905761e-202, 2188.8876985454472, 0.13350310766624612, 0.027337980978404446, 0.0087489095657834002, 0.0029292787004155988, 0.013726439190827536, 0.013023632882679801, 0.29641865395566769, 4.5682599610301415e-06, 2.730044217086218e-07, 1.8211650580452738e-08, 4.3094465348172826e-09, 4.3270523604328265e-10, 4.2093165443925844e-10, 1.4809423899978925e-08, 3.4696146953217303e-05, 4.0118866967215102e-09, 8.9471152769816355e-08, 3.1645921295917581e-09, 0.63777543248309609, 
0.026621361981612225, 14.97452212374322, 5.734417229353034e-202, 2204.4367130838582, 0.13271761028272994, 0.026414588351476285, 0.0080301466883866135, 0.0027132835868356919, 0.013226638977262692, 0.012745648632353817, 0.29830219951726678, 4.249392391990475e-06, 2.5999013163314287e-07, 1.8715681117239698e-08, 4.0595264970945737e-09, 4.4211263004883335e-10, 4.5034067583758973e-10, 1.3729927472325747e-08, 3.659689258331033e-05, 4.3336979770216189e-09, 9.1285282710791394e-08, 3.1802872182130554e-09, 0.63852625177445477, 
0.026873789114034638, 15.051659716501694, 5.7340455548218396e-202, 2218.0972372446913, 0.13203728723014185, 0.02557327391974579, 0.0074177244905158446, 0.0025269266202523504, 0.012781749243733362, 0.012480644858192703, 0.29998778783817176, 3.9791066331421774e-06, 2.491004847112131e-07, 1.9192204488850632e-08, 3.858168601965533e-09, 4.5196856588182391e-10, 4.8029026791379649e-10, 1.2793758137744603e-08, 3.8453128296472282e-05, 4.6600767280459347e-09, 9.3063008646073289e-08, 3.1987029533634903e-09, 0.6391890739957955, 
0.027126216246457051, 15.119800073848806, 5.7335089499744402e-202, 2230.1960045739365, 0.13144208719002737, 0.024804822102696186, 0.0068909777848871652, 0.0023648568385460978, 0.012382921925231999, 0.012229398592009329, 0.30150472223790831, 3.7475495219940691e-06, 2.3985075637777718e-07, 1.9633433341015597e-08, 3.6947807435433621e-09, 4.6231024199683293e-10, 5.1087632097303369e-10, 1.1976263351516109e-08, 4.0270501023680015e-05, 4.9901188949817742e-09, 9.4797417613812023e-08, 3.2195839467289773e-09, 0.6397779033326344, 
0.02737864337887946, 15.180320449794399, 5.7329813976513042e-202, 2240.9644484508376, 0.1309179243634426, 0.024102653999591193, 0.0064350495235868006, 0.0022231720095687553, 0.01202384962351361, 0.011992455749762173, 0.30287393677467001, 3.547696263099271e-06, 2.3191035717526458e-07, 2.0035689745866113e-08, 3.5616047289714956e-09, 4.7309911908902512e-10, 5.4206480846095345e-10, 1.1259322003941426e-08, 4.2052387889824301e-05, 5.3225799093130081e-09, 9.6478970435681703e-08, 3.2427674386826894e-09, 0.64030290940869916, 
0.027883497643724282, 15.27916959503322, 5.7319304089360385e-202, 2258.6595970443063, 0.13007072140652964, 0.022893421131322245, 0.0057066831728774603, 0.0019947132789794081, 0.011425815905957686, 0.011571519021478672, 0.30517752889514227, 3.2311858526856397e-06, 2.1938284839799289e-07, 2.069453830437672e-08, 3.3666905534945674e-09, 4.9496986751311131e-10, 6.0408877330257663e-10, 1.009477714253067e-08, 4.5497617442863224e-05, 5.9832789350283694e-09, 9.9600904435067914e-08, 3.2977101260266356e-09, 0.64118122627114016, 
0.028388351908569105, 15.361081282494419, 5.8208982687303002e-202, 2273.3754772832608, 0.12937693953228924, 0.021847891582950679, 0.0051270594881365067, 0.0018104362069541967, 0.010920359536684261, 0.011193491021573373, 0.30713352640923047, 2.9801152624454366e-06, 2.094504743002121e-07, 2.1225698181285132e-08, 3.2284187334879099e-09, 5.1785765551138643e-10, 6.6825613668484342e-10, 9.1513184890477525e-09, 4.8836983817328451e-05, 6.648767956487385e-09, 1.0252474493057926e-07, 3.3557223190502685e-09, 0.64191506188413194, 
0.028893206173413927, 15.429952396898654, 5.9509085389080561e-202, 2285.7858505609311, 0.1287993061194207, 0.020936895887638574, 0.0046573848377714196, 0.0016594583516509819, 0.010487882650260039, 0.010854425128055709, 0.30881248441989423, 2.7769337819898436e-06, 2.0139178577928894e-07, 2.1647709946367194e-08, 3.1285999565114993e-09, 5.4138268473230296e-10, 7.3420679489636821e-10, 8.3755872010671845e-09, 5.2079978443854869e-05, 7.3145542363084302e-09, 1.0524717662432539e-07, 3.4157850023138528e-09, 0.64253626001571496, 
0.029398060438258745, 15.488552062090182, 6.0880342025808758e-202, 2296.3723628784101, 0.12831186310156339, 0.020137977727723438, 0.0042710089028262571, 0.0015340988160647802, 0.010114204915596375, 0.01055017991282956, 0.31026654025595257, 2.6097478314290863e-06, 1.9473207108945085e-07, 2.1979267348839809e-08, 3.0553196266228639e-09, 5.6513825271840204e-10, 8.0134042920814806e-10, 7.729659612445701e-09, 5.523426340052268e-05, 7.9768497439143976e-09, 1.0776549347684658e-07, 3.4771427335574795e-09, 0.6430677973754928, 
0.029902914703103568, 15.538907146151468, 6.2167002504628573e-202, 2305.4893757931704, 0.12789593492311718, 0.019433448055011387, 0.0039490827678166588, 0.0014288186540973241, 0.0097886971407593684, 0.010276865509148679, 0.31153525629741424, 2.4702402841789223e-06, 1.8914560920252428e-07, 2.2237363594853914e-08, 3.0006917465055971e-09, 5.8878700655693609e-10, 8.6904800945819312e-10, 7.1859644520090199e-09, 5.8306526905817535e-05, 8.6326724224445683e-09, 1.1008212925528036e-07, 3.5392845790257805e-09, 0.64352670952701208, 
0.03040776896794839, 15.582538927892028, 2.9456285983638514e-201, 2313.4040124666526, 0.12753771279553336, 0.018809177218897473, 0.003677928028412113, 0.0013395325497041635, 0.0095032000043177023, 0.010030976294400045, 0.31264927631865597, 2.3524359906177793e-06, 1.844010936616338e-07, 2.2436577489200678e-08, 2.9594085894827623e-09, 6.1206703385685548e-10, 9.3676361720351925e-10, 6.7240280762431034e-09, 6.1302859895142033e-05, 9.2797657438846206e-09, 1.1220368145348892e-07, 3.6018851102326514e-09, 0.64392591113445596, 
